date,score,scoreText,title,text,replyDate,replyText,version,thumbsUp,criterias/0/criteria,criterias/0/rating,criterias/1/criteria,criterias/1/rating,criterias/2/criteria,criterias/2/rating
2022-08-26T13:20:16.854Z,4,4,,"Estou com dificuldade de cancelar minha assinatura, pois quando eu assinei eu usava IOS, porém agora uso Android, não obtive resposta que realmente ajudasse a resolver meu problema.",,,8.18.0,0,,,,,,
2022-08-18T11:15:36.103Z,3,3,,"Aplicativo bom porém muito limitado. Antes era mais acessível, agora qualquer coisa precisa ser Premium, isso torna o app cansativo.",2022-08-19T14:13:14.296Z,"Olá, Kethelyn! Agradecemos as informações. Lamentamos que esteja decepcionada com a remoção de recursos do plano gratuito. Com o Premium, garantimos os fundos necessários para desenvolver o app, mantendo os recursos básicos grátis. Queremos ouvir seus comentários. Envie um e-mail para support@flo.health. Atenciosamente, Equipe do Flo",8.18.0,0,,,,,,
2022-08-15T09:51:52.228Z,5,5,,"Não tenho condições de pagar pela versão Premium, mas a versão gratuita do APP me atende super bem! Sou muito satisfeita...",,,8.18.0,0,,,,,,
2022-08-19T18:38:03.246Z,4,4,,"o app é simplesmente perfeito, pena que é limitado, você só tem acesso ao restante através da função Premium",,,8.18.0,0,,,,,,
2022-08-19T15:51:46.860Z,5,5,,Eu super recomendo o aplicativo . Ele me ajuda a entender melhor como estou no período pré menstrual e é super intuitivo e fácil de usar .,,,8.18.0,0,vaf_never_display_ads_experience,,vaf_never_display_ease_of_use,,,
2022-08-20T16:49:10.355Z,1,1,,"O app é ótimo, porém engravidei e todas as informações são somente para usuarios Premium. Vou desinstalar pois a única coisa que consigo ver são as semanas que estou, isso já sei",2022-08-24T12:15:40.250Z,"Olá, Géssica! Lamentamos que esteja decepcionada com a remoção de recursos do plano gratuito. Com o Premium, garantimos os fundos necessários para desenvolver o app, mantendo os recursos básicos grátis. Queremos ouvir seus comentários. Você pode tocar no círculo na tela principal para encontrar os detalhes da sua gravidez. Atenciosamente, Flo",8.18.0,0,,,,,,
2022-08-21T22:17:45.969Z,3,3,,"App fácil de usar, interface bonita, porém quando voce troca de celular você perde as informações que você já havia registrado!",2022-08-22T14:52:15.375Z,"Olá, Amanda! Agradecemos a avaliação. Quando você se registra no Flo (Menu - Perfil - Continuar), é sempre possível restaurar os dados depois de trocar de dispositivo. Toque em “Inscrever-se e restaurar dados” e insira seu e-mail e senha para ver os registros antigos. Atenciosamente, Equipe do Flo",8.18.0,0,vaf_never_display_ads_experience,,vaf_never_display_ease_of_use,,,
2022-08-22T11:50:03.939Z,3,3,,"O app era maravilhoso , mais de uma semana pra ca não esta mais mostrando meu ciclo fertil e isso e uma coisa q tirou muito a minha animação de continuar com o app",2022-08-23T14:45:04.290Z,"Olá, Lilian! Lamentamos a inconveniência. Veja mais informações sobre as previsões de ovulação aqui: https://help.flo.health/hc/pt/articles/360015106672-. Se precisar de mais alguma coisa, fale com a gente pelo aplicativo: Menu — Ajuda — Fale conosco. Estamos à sua disposição! Atenciosamente, Flo",8.18.0,0,,,,,,
2022-08-13T16:48:11.347Z,4,4,,É um app muito bom nunca erra nas próximas datas e se não fosse esse app estava perdidinha ele é ótimo só não vou dar as 5 estrelas pq nada é perfeito mas eles se app é ótimo super recomendo,,,8.18.0,0,vaf_never_display_ease_of_use,,vaf_never_display_ads_experience,,,
2022-08-20T13:46:16.560Z,1,1,,"Achei interessante no começo, mas infelizmente e um app pago, pq a versão gratuita não da pra fazer nada, infelizmente",2022-08-22T14:43:59.237Z,"Olá, Luana! Sentimos muito por isso. O Flo também tem opções gratuitas. Esses recursos incluem um monitorador avançado, previsões e uma grande comunidade para interações anônimas. Se tiver alguma dúvida, ficaremos felizes em ajudar. Atenciosamente, Equipe de Suporte do Flo",8.18.0,0,,,,,,
2022-08-17T00:50:42.598Z,3,3,,"E bom usar o aplicativo porque ajude-me a controlar o ciclo mestrual, e importante para mim. Pq sem o mesmo n consigo ter controlo sobre os periodos ferteis e d ovulação.",2022-08-24T10:35:37.450Z,"Olá, Gertrudes! Agradecemos de verdade seus comentários. Ficamos felizes em saber que você gosta de usar o Flo. Percebemos que sua avaliação tem 3 estrelas. Poderia nos dizer se alguma coisa não saiu como esperado? Se precisar de ajuda, é só falar conosco. Atenciosamente, Equipe de Suporte do Flo",8.18.0,0,,,,,,
2022-08-21T10:36:53.798Z,1,1,,"Não consigo cancelar a assinatura, o endereço de e-mail para dúvidas aparece como inválido quando tento enviar as dúvidas.",2022-08-22T14:51:59.475Z,"Olá, Josiane! Sentimos muito por isso. Queremos muito ajudar, mas precisamos do seu identificador no aplicativo para descobrir o motivo do problema e fornecer uma solução. Entre em contato conosco pelo aplicativo (Menu - Contatar suporte), e retornaremos com mais detalhes da sua solicitação. Atenciosamente, Equipe do Flo",8.18.0,0,,,,,,
2022-08-11T02:15:01.510Z,3,3,,"Aplicativo muito bom ,fala nossa linguagem ,e nós mantém atualizada com nosso ciclo,super recomendo .",2022-08-11T08:59:50.483Z,"Olá, Daiane! Agradecemos de verdade seus comentários. Ficamos felizes em saber que você gosta de usar o Flo. Percebemos que sua avaliação tem 3 estrelas. Poderia nos dizer se alguma coisa não saiu como esperado? Se precisar de ajuda, é só falar conosco. Atenciosamente, Equipe de Suporte do Flo",8.18.0,0,,,,,,
2022-08-23T14:49:47.440Z,5,5,,O app tem me ajudado muito com controle do ciclo menstrual e muitas outras coisas relacionadas ao sistema Feminino.,,,8.18.0,0,,,,,,
2022-08-14T20:42:09.730Z,5,5,,"Melhor app que já usei, mesmo com o pacote gratuito tem muita informação boa, e levando em consideração ao ciclo é bem preciso .",,,8.18.0,0,vaf_never_display_ease_of_use,,vaf_never_display_ads_experience,,,
2022-08-25T17:08:50.149Z,5,5,,"Usava outro app há dois anos, mudei pra esse recentemente pois tem beeem mais opções de registro. Além de trazer previsões mais precisas. Adorando!",,,8.18.0,0,,,,,,
2022-08-28T11:02:18.367Z,1,1,,"aplicativo bom, mas retiraram muitos recursos da versão gratuita, sinto falta de vários recursos.",2022-08-31T13:04:25.490Z,"Olá, Agradecemos seus comentários sinceros. Com o plano Premium, oferecemos recursos avançados às assinantes, enquanto o monitoramento básico de ciclos é gratuito para todas as usuárias. Convidamos você a continuar acompanhando seu ciclo e compartilhar comentários pelo e-mail support@flo.health. Atenciosamente, Equipe do Flo",8.18.0,0,,,,,,
2022-08-24T16:49:39.594Z,5,5,,"gostei muito do app e está me ajudando muito nesse período q enfrentamos, às vezes com tanta dor e desespero rsrs",,,8.18.0,0,,,,,,
2022-08-22T11:05:37.521Z,5,5,,"Gosto bastante dessa aplicativo ele sempre acerta o dia da minha mestruacao e ele tem ótimas dicas ,queria poder usar a parte mais completa dele mas não tenho como pagar então RS mas oque né entrega está maravilhoso",,,8.18.0,0,,,,,,
2022-08-18T09:27:45.750Z,1,1,,"Uso o app a muitos anos, porém agora está errando meu ciclo, e oferecendo a versão Premium pra tudo, infelizmente vou procurar outro aplicativo",2022-08-19T14:27:21.299Z,"Olá, Flávia! Sentimos muito por isso. O Flo também tem uma versão gratuita. Ela oferece um monitorador avançado, previsões e uma comunidade robusta na qual você interage de forma anônima. Se tiver alguma dúvida, ficaremos felizes em ajudar. Atenciosamente, Equipe de Suporte do Flo",8.18.0,0,vaf_phase1_leaderboards,3,vaf_never_display_inappropriate_ads,2,vaf_phase1_training_community,1
2022-08-16T04:23:24.798Z,5,5,,gente eu amei esse aplicativo eu não tinha nem noção eu ficava mais perdido do que cego em tiroteio que eu esquecia e com esse aplicativo depois que eu baixei gente parecia um milagre certinho todo dia que ele marca é tiro e queda assim não erra uma eu amei tá de parabéns eu recomendo,,,8.18.0,0,vaf_never_display_disruptive_ads,2,vaf_phase1_smartwatch_support,3,vaf_period_tracking,1
2022-08-16T15:33:04.832Z,5,5,,Gosto muito do aplicativo. Ele é fácil de usar e a linguagem utilizada é bem simples de ser entendido.,,,8.18.0,0,,,,,,
2022-08-23T11:55:52.730Z,3,3,,o aplicativo só e bom até vc engravidar depois que engravida não tem mais funções grátis e as pagas não dá curiosidade!,2022-08-23T11:54:34.436Z,"Olá! Lamentamos que esteja decepcionada com a remoção de recursos do plano gratuito. Com o Premium, garantimos os fundos necessários para desenvolver o app, mantendo os recursos básicos grátis. Queremos ouvir seus comentários. Você pode tocar no círculo na tela principal para encontrar os detalhes da sua gravidez. Atenciosamente, Equipe do Flo",8.18.0,0,,,,,,
2022-08-26T13:23:05.459Z,1,1,,Estou saindo do APP que já uso a 4 anos pq tá praticamente forçando assinatura agora so assinando prêmio para ver as principais informações do ciclo antes dava pra ver mas limitaram 😒😒😒,,,8.18.0,0,,,,,,
2022-08-20T17:54:11.860Z,5,5,,"Amoooo esse app, está me ajudando muito a conhecer meu corpo. Acho que o valor poderia ser mais acessível. Mas estão de parabéns pelo app.",,,8.18.0,0,,,,,,
2022-08-20T11:00:36.762Z,1,1,,perdeu o brilho quando tiraram o acesso para não assinantes do papo privado e orientações médicas.,2022-08-22T14:41:55.860Z,"Olá, Ana! Lamentamos que sua experiência não tenha sido boa. Parece que há algo de errado no aplicativo. Entre em contato com a gente pelo aplicativo (Menu — Ajuda — Fale conosco) ou envie um e-mail para support@flo.health. Assim, poderemos investigar o caso e ajudar você. Atenciosamente, Equipe de Suporte do Flo",8.18.0,0,,,,,,
2022-08-08T11:12:00.660Z,3,3,,"A maioria das coisas tem que pagar pra saber, triste 😢 Quem não paga só vê o básico e olhe lá, isso podia melhorar.",2022-08-08T14:19:56.113Z,"Olá, Gabrielle! Agradecemos as informações. Lamentamos que esteja decepcionada com a remoção de recursos do plano gratuito. Com o Premium, garantimos os fundos necessários para desenvolver o app, mantendo os recursos básicos grátis. Queremos ouvir seus comentários. Envie um e-mail para support@flo.health. Atenciosamente, Equipe do Flo",8.18.0,0,,,,,,
2022-08-26T02:35:29.648Z,5,5,,"Estou gostando, mas uso a versão free então não tenho muitas funções disponíveis.",,,8.18.0,0,,,,,,
2022-08-22T19:40:33.628Z,5,5,,"Excelente aplicativo, interativo e auxilia muito.",,,8.18.0,0,vaf_never_display_ease_of_use,,vaf_never_display_ads_experience,,,
2022-08-12T19:44:40.257Z,5,5,,"Muito bom, porém tem essa tal assinatura que enche o saco, mais fora isso é muito bom....",,,8.18.0,0,,,,,,
2022-08-25T14:14:17.350Z,5,5,,ótimo para acompanhamento. sempre dá ótimas dicas e avalia seus sintomas.,,,8.18.0,0,,,,,,
2022-08-28T03:41:46.746Z,5,5,,"o app mttt bom, da bastante informações e interage bastante com a gente. Amei mtt",,,8.18.0,0,,,,,,
2022-08-30T13:28:08.608Z,5,5,,"excelente, estou muito satisfeita , um aplicativo gratuito mas tão preciso, parabéns",,,8.18.0,0,,,,,,
2022-08-10T17:23:31.351Z,5,5,,"ótimo em registrar, não vir até agora problemas com o APP!",,,8.18.0,0,,,,,,
2022-08-21T20:34:57.983Z,5,5,,"Melhor aplicativo para monitoramento, sempre acerta as datas previstas para o começo do ciclo menstrual.",,,8.18.0,0,,,,,,
2022-08-28T16:26:56.142Z,5,5,,extremamente detalhado. muito bom! um dia espero ter a versão premium 🥰,,,8.18.0,0,,,,,,
2022-08-13T14:23:24.727Z,5,5,,"Muito bom gente, me salvou bastante pq sou uma pessoa péssima com datas kkkk é só registrar a menstruação que o app faz tudo",,,8.18.0,0,,,,,,
2022-08-18T11:12:26.883Z,5,5,,"Gostei bastante, mas na minha opinião, teria que ser completamente gratuito 😉",,,8.18.0,0,,,,,,
2022-08-24T14:51:25.117Z,2,2,,"É bom mas poderia ser melhor, as principais orientações são pagas",2022-08-26T10:19:29.701Z,"Olá, Deisiane! Agradecemos as informações. Lamentamos que esteja decepcionada com a remoção de recursos do plano gratuito. Com o Premium, garantimos os fundos necessários para desenvolver o app, mantendo os recursos básicos grátis. Queremos ouvir seus comentários. Envie um e-mail para support@flo.health. Atenciosamente, Equipe do Flo",8.18.0,0,,,,,,
2022-08-21T13:41:41.608Z,3,3,,como acabei de baixar o APP não posso falar muito mas minha primeira avaliação é que parece ser bom.no decorrer do tempo eu volto aqui e falo como realmente está sendo,2022-08-24T12:12:32.139Z,"Olá, Cida! Agradecemos por escolher o Flo! Para saber como usar o Flo, leia este artigo na nossa Central de Ajuda: https://help.flo.health/hc/pt/articles/360014347632- . Se preferir, fale com a gente pelo aplicativo: Menu — Ajuda — Fale conosco ou envie um e-mail para support@flo.health. Estamos à sua disposição! Equipe do Flo",8.18.0,0,,,,,,
2022-08-26T00:26:13.700Z,5,5,,"Ótimo aplicativo, sem contar que temos como tirar dúvidas e aprender muita coisa",,,8.18.0,0,,,,,,
2022-08-14T13:14:08.366Z,5,5,,"Eu sempre esquecia de anotar a data do meu ciclo ,com o flor não tive mais problema.",,,8.18.0,0,,,,,,
2022-08-17T20:13:44.803Z,2,2,,Infelizmente com as atualizações ele passou a limitar a experiência do usuário,2022-08-22T14:40:22.601Z,"Olá, Suyane! Agradecemos de verdade seus comentários. As usuárias são nossa prioridade, e queremos saber de você o que podemos melhor no aplicativo para que ele seja mais útil. Envie suas sugestões para support@flo.health. Seus comentários são muito importantes para nós. Atenciosamente, Equipe de Suporte do Flo",8.18.0,0,,,,,,
2022-08-25T15:45:32.459Z,1,1,,tem que pagar para quase todas as funções,2022-08-26T09:52:07.339Z,"Olá, Lavínia! Sentimos muito por isso. O Flo também tem opções gratuitas. Esses recursos incluem um monitorador avançado, previsões e uma grande comunidade para interações anônimas. Se tiver alguma dúvida, ficaremos felizes em ajudar. Atenciosamente, Equipe de Suporte do Flo",8.18.0,0,,,,,,
2022-08-18T23:44:38.103Z,5,5,,Melhor aplicativo do mundo!! Uso a mais de 5 anos e sempre me ajudou a acompanhar meu ciclo! Nota mil,,,8.18.0,0,,,,,,
2022-08-19T14:50:26.757Z,3,3,,"Gosto do app ! Muito legal , mas meu ciclo é muito bagunçado confunde até o app 😅 , imagina eu kk",2022-08-22T14:41:24.368Z,"Olá, Gabriela! Agradecemos por escolher o Flo! Para saber como usar o Flo, leia este artigo na nossa Central de Ajuda: https://help.flo.health/hc/pt/articles/360014347632- . Se preferir, fale com a gente pelo aplicativo: Menu — Ajuda — Fale conosco ou envie um e-mail para support@flo.health. Estamos à sua disposição! Equipe do Flo",8.18.0,0,vaf_never_display_ads_experience,,vaf_never_display_ease_of_use,,,
2022-08-09T15:55:55.119Z,2,2,,Sempre que entro no app apresenta erros e sai sozinho,2022-08-11T08:30:51.784Z,"Olá, Letícia! Contate-nos pelo e-mail support@flo.health. Informe o problema, o modelo do dispositivo e o espaço livre disponível. Ficaremos felizes em ajudar. Atenciosamente, Equipe de Suporte do Flo",8.18.0,0,,,,,,
2022-08-19T13:58:17.697Z,5,5,,Eu gostei eu antes não conseguia me organizar agora já sei tudo certinho pq bate certo,,,8.18.0,0,,,,,,
2022-08-14T08:53:42.870Z,5,5,,"Esse aplicativo é fantástico, parece que conhece meu corpo até melhor que eu mesma, indico a 100%",,,8.18.0,0,vaf_phase1_creating_routes,1,vaf_phase1_period_tracking,1,vaf_never_display_visually_good,1
2022-08-29T00:07:52.570Z,5,5,,"bom, esse aplicativo tem ajudado bastante a monitora o meu ciclo a cada mês",,,8.18.0,0,,,,,,
